Component_ID,Lot_ID,True_Class,Anomaly_Score,IF_Prediction,Predicted_Anomaly
C05-015,L05,NORMAL,-0.08371777520089618,1,0
C10-018,L10,OBVIOUS_FAILURE,0.17727950247964286,-1,1
C28-026,L28,NORMAL,-0.12074204845672049,1,0
C41-053,L41,NORMAL,-0.05813758993591023,1,0
C50-028,L50,NORMAL,-0.06426189264109355,1,0
C04-090,L04,LATENT_DEFECT,0.005522962518926033,-1,1
C43-097,L43,NORMAL,-0.10762488734283959,1,0
C45-053,L45,LATENT_DEFECT,0.048242696182158484,-1,1
C32-083,L32,NORMAL,-0.13678540440569098,1,0
C17-054,L17,NORMAL,-0.10331504665053848,1,0
C40-047,L40,NORMAL,-0.09217983338875652,1,0
C28-031,L28,OBVIOUS_FAILURE,0.10909905854730872,-1,1
C04-012,L04,NORMAL,-0.09019722663477919,1,0
C39-045,L39,LATENT_DEFECT,0.032995799588489305,-1,1
C06-085,L06,OBVIOUS_FAILURE,0.1424184094324139,-1,1
C21-067,L21,NORMAL,-0.09467506225008593,1,0
C22-092,L22,NORMAL,-0.11291620459408236,1,0
C26-041,L26,NORMAL,-0.09873083448781,1,0
C47-072,L47,NORMAL,-0.0929549203727219,1,0
C47-070,L47,LATENT_DEFECT,0.05133102914593557,-1,1
C42-039,L42,NORMAL,-0.09487096141411777,1,0
C46-062,L46,NORMAL,-0.08302881702829007,1,0
C27-069,L27,NORMAL,-0.11867487437202806,1,0
C39-028,L39,NORMAL,-0.08480166872006178,1,0
C42-038,L42,NORMAL,-0.0880715030623721,1,0
C45-005,L45,NORMAL,-0.08887713364333755,1,0
C28-088,L28,NORMAL,-0.10535213778446645,1,0
C18-052,L18,NORMAL,-0.10494815956444009,1,0
C35-008,L35,NORMAL,-0.10657395562008709,1,0
C18-096,L18,NORMAL,-0.13246752285177232,1,0
C10-097,L10,NORMAL,-0.12392572525202811,1,0
C38-006,L38,NORMAL,-0.11711685058304072,1,0
C29-083,L29,NORMAL,-0.08947476425154471,1,0
C08-036,L08,LATENT_DEFECT,0.06597102044261938,-1,1
C43-040,L43,NORMAL,-0.11570523848379533,1,0
C11-016,L11,NORMAL,-0.11340324092384291,1,0
C25-049,L25,NORMAL,-0.08463708307684836,1,0
C21-016,L21,NORMAL,-0.11238922859262884,1,0
C43-017,L43,NORMAL,-0.09787665573731757,1,0
C47-079,L47,NORMAL,-0.07299226414816201,1,0
C47-074,L47,NORMAL,-0.10453251882396392,1,0
C43-010,L43,NORMAL,-0.11067616973846311,1,0
C44-099,L44,NORMAL,-0.11547637066251248,1,0
C29-082,L29,NORMAL,-0.10103347665983348,1,0
C40-070,L40,NORMAL,-0.11664834770041232,1,0
C29-086,L29,NORMAL,-0.05043955923518184,1,0
C32-071,L32,NORMAL,-0.13609936433047715,1,0
C08-057,L08,NORMAL,-0.10437518238198518,1,0
C48-028,L48,NORMAL,-0.10912899396306913,1,0
C25-013,L25,NORMAL,-0.08283946156986033,1,0
C28-036,L28,NORMAL,-0.061207567817067265,1,0
C11-051,L11,NORMAL,-0.11837610377188823,1,0
C38-089,L38,OBVIOUS_FAILURE,0.16223118632420008,-1,1
C39-080,L39,NORMAL,-0.094416028073804,1,0
C40-022,L40,NORMAL,-0.12723878071647127,1,0
C35-066,L35,LATENT_DEFECT,0.03653165176252293,-1,1
C44-060,L44,NORMAL,-0.1295067478666857,1,0
C24-028,L24,NORMAL,-0.11404707217333038,1,0
C46-027,L46,NORMAL,-0.06475668009012986,1,0
C19-058,L19,LATENT_DEFECT,0.06831583563185195,-1,1
C29-074,L29,NORMAL,-0.0861770578585469,1,0
C33-042,L33,NORMAL,-0.09094040244069135,1,0
C21-009,L21,NORMAL,-0.11270168609106607,1,0
C21-093,L21,NORMAL,-0.09346790922254938,1,0
C46-019,L46,LATENT_DEFECT,0.0036259375066239885,-1,1
C42-045,L42,LATENT_DEFECT,-0.012481412584502416,1,0
C19-097,L19,LATENT_DEFECT,0.0034651912568215426,-1,1
C28-080,L28,NORMAL,-0.12167147224070296,1,0
C05-054,L05,NORMAL,-0.09374967149918406,1,0
C47-050,L47,NORMAL,-0.1059030981405179,1,0
C44-009,L44,NORMAL,-0.11185777917991663,1,0
C43-038,L43,NORMAL,-0.09986932344222832,1,0
C11-081,L11,NORMAL,-0.0723495571976121,1,0
C26-071,L26,NORMAL,-0.08402856556819016,1,0
C17-004,L17,NORMAL,-0.10478951608787979,1,0
C24-013,L24,NORMAL,-0.06373632798215606,1,0
C18-097,L18,NORMAL,-0.13390197484585886,1,0
C10-088,L10,NORMAL,-0.10865938506502593,1,0
C11-060,L11,NORMAL,-0.08412561191849804,1,0
C22-042,L22,NORMAL,-0.07257651105236995,1,0
C22-020,L22,NORMAL,-0.06535436853542792,1,0
C43-050,L43,NORMAL,-0.11678274809848244,1,0
C11-013,L11,NORMAL,-0.11385319961700008,1,0
C16-034,L16,NORMAL,-0.07649210330419737,1,0
C45-013,L45,NORMAL,-0.06219022611573066,1,0
C28-065,L28,NORMAL,-0.1134176172667119,1,0
C21-013,L21,NORMAL,-0.0906219603516904,1,0
C31-032,L31,NORMAL,-0.03336542123398217,1,0
C22-051,L22,NORMAL,-0.08630940423738953,1,0
C43-039,L43,NORMAL,-0.1274855827498324,1,0
C47-076,L47,NORMAL,-0.0997905570910051,1,0
C05-017,L05,NORMAL,-0.08664978858941219,1,0
C17-041,L17,NORMAL,-0.10705293982675818,1,0
C47-026,L47,NORMAL,-0.09909327202492091,1,0
C31-075,L31,NORMAL,-0.10755818360676439,1,0
C21-082,L21,NORMAL,-0.09060856141252699,1,0
C30-011,L30,NORMAL,-0.07716591698421599,1,0
C18-031,L18,NORMAL,-0.12732279268850533,1,0
C05-020,L05,OBVIOUS_FAILURE,0.1765775484120461,-1,1
C16-057,L16,NORMAL,-0.13911737565003585,1,0
C46-087,L46,NORMAL,-0.11096334361650034,1,0
C46-040,L46,NORMAL,-0.06768090734085663,1,0
C50-019,L50,NORMAL,-0.0932543124524714,1,0
C16-036,L16,NORMAL,-0.1398812374551367,1,0
C08-070,L08,NORMAL,-0.09347122824656562,1,0
C06-069,L06,NORMAL,-0.10954119890723385,1,0
C42-004,L42,NORMAL,-0.11416010905269247,1,0
C44-084,L44,NORMAL,-0.13408238242983894,1,0
C43-071,L43,LATENT_DEFECT,-0.004452601375482312,1,0
C44-015,L44,NORMAL,-0.11949381094315531,1,0
C04-047,L04,NORMAL,-0.06440557235509653,1,0
C47-042,L47,NORMAL,-0.07713628409748013,1,0
C19-092,L19,NORMAL,-0.10170414735219724,1,0
C18-077,L18,NORMAL,-0.13363918077266823,1,0
C17-074,L17,NORMAL,-0.07308910837061716,1,0
C24-020,L24,NORMAL,-0.11136629593872599,1,0
C22-027,L22,NORMAL,-0.09591282533617013,1,0
C04-005,L04,NORMAL,-0.07055017765902638,1,0
C27-096,L27,NORMAL,-0.07780780625863054,1,0
C38-012,L38,NORMAL,-0.10397128392266641,1,0
C48-051,L48,NORMAL,-0.0826887539235191,1,0
C39-092,L39,NORMAL,-0.09500179657008129,1,0
C21-078,L21,NORMAL,-0.10111635596488133,1,0
C18-038,L18,OBVIOUS_FAILURE,0.17160847067607676,-1,1
C16-082,L16,NORMAL,-0.11907230833150334,1,0
C29-016,L29,NORMAL,-0.06906867500706354,1,0
C38-053,L38,NORMAL,-0.12340348782555427,1,0
C41-018,L41,NORMAL,-0.11485254375905152,1,0
C38-062,L38,NORMAL,-0.11156636139330967,1,0
C33-098,L33,NORMAL,-0.10011331371557547,1,0
C22-049,L22,NORMAL,-0.11176510190779027,1,0
C11-075,L11,NORMAL,-0.08057026233703729,1,0
C04-051,L04,NORMAL,-0.06229053083153835,1,0
C18-054,L18,NORMAL,-0.12465701767524495,1,0
C31-083,L31,NORMAL,-0.08544431122408153,1,0
C42-075,L42,NORMAL,-0.06587886704791573,1,0
C30-024,L30,LATENT_DEFECT,0.04362495423790713,-1,1
C18-034,L18,NORMAL,-0.139189471260583,1,0
C22-016,L22,LATENT_DEFECT,0.04758405717271752,-1,1
C22-067,L22,LATENT_DEFECT,0.03427831838094131,-1,1
C40-019,L40,NORMAL,-0.14226079298612715,1,0
C31-007,L31,NORMAL,-0.11798481395268784,1,0
C19-072,L19,LATENT_DEFECT,0.025832028833892573,-1,1
C42-002,L42,LATENT_DEFECT,0.018233434383617353,-1,1
C08-100,L08,NORMAL,-0.05406769029043523,1,0
C40-060,L40,NORMAL,-0.11363822529289241,1,0
C38-069,L38,NORMAL,-0.12210324946778983,1,0
C04-020,L04,NORMAL,-0.10489641222097784,1,0
C16-085,L16,NORMAL,-0.13232312535629587,1,0
C04-036,L04,NORMAL,-0.07725427513522393,1,0
C44-051,L44,NORMAL,-0.1308924733486217,1,0
C48-001,L48,NORMAL,-0.09202523199129103,1,0
C43-076,L43,NORMAL,-0.1236215799893653,1,0
C11-025,L11,NORMAL,-0.10562855848546476,1,0
C39-056,L39,NORMAL,-0.1105107184619436,1,0
C19-021,L19,LATENT_DEFECT,0.016601644350917377,-1,1
C30-042,L30,NORMAL,-0.11579497801231797,1,0
C30-091,L30,NORMAL,-0.11499903939472789,1,0
C11-038,L11,NORMAL,-0.12066204450517964,1,0
C43-007,L43,NORMAL,-0.1261143428676615,1,0
C29-006,L29,NORMAL,-0.07532946124400036,1,0
C50-037,L50,NORMAL,-0.08186273975309971,1,0
C06-046,L06,NORMAL,-0.06055641817123636,1,0
C17-085,L17,NORMAL,-0.09873862310352433,1,0
C26-010,L26,OBVIOUS_FAILURE,0.25406982916398535,-1,1
C40-038,L40,NORMAL,-0.11845968056713357,1,0
C05-055,L05,NORMAL,-0.08488122892723915,1,0
C45-010,L45,NORMAL,-0.10078210427932599,1,0
C28-087,L28,NORMAL,-0.1276908842187856,1,0
C44-002,L44,NORMAL,-0.13088737660331617,1,0
C16-026,L16,NORMAL,-0.13595339201056833,1,0
C42-034,L42,NORMAL,-0.08396866214727428,1,0
C48-055,L48,NORMAL,-0.0838294360042452,1,0
C25-047,L25,NORMAL,-0.07093886946821965,1,0
C11-070,L11,NORMAL,-0.09001748000054954,1,0
C50-020,L50,NORMAL,-0.07648425592878838,1,0
C29-059,L29,NORMAL,-0.1044504977873249,1,0
C30-017,L30,NORMAL,-0.12252678103684095,1,0
C32-066,L32,NORMAL,-0.10649542031308606,1,0
C05-028,L05,NORMAL,-0.06330618460385873,1,0
C50-073,L50,NORMAL,-0.11569782316540062,1,0
C32-007,L32,NORMAL,-0.14337137879780643,1,0
C44-076,L44,NORMAL,-0.12237554640796622,1,0
C19-081,L19,NORMAL,-0.09538853709550021,1,0
C50-069,L50,NORMAL,-0.0906755029289742,1,0
C05-091,L05,NORMAL,-0.06153273237766754,1,0
C22-040,L22,NORMAL,-0.0905158110258682,1,0
C19-093,L19,NORMAL,-0.12601905548274717,1,0
C16-100,L16,NORMAL,-0.10469414819554523,1,0
C16-007,L16,NORMAL,-0.13441882225511842,1,0
C05-081,L05,NORMAL,-0.04577369115154756,1,0
C08-002,L08,NORMAL,-0.07893500442464335,1,0
C40-045,L40,NORMAL,-0.11672993800635639,1,0
C48-023,L48,NORMAL,-0.09388133766671375,1,0
C21-061,L21,NORMAL,-0.10416283013421374,1,0
C48-047,L48,NORMAL,-0.13597563251896028,1,0
C48-057,L48,NORMAL,-0.1137267778745078,1,0
C40-066,L40,NORMAL,-0.13012485162466536,1,0
C21-070,L21,NORMAL,-0.07026809083974728,1,0
C40-025,L40,NORMAL,-0.12325786427473906,1,0
C35-006,L35,NORMAL,-0.08972292581100677,1,0
C24-044,L24,NORMAL,-0.11227376730008887,1,0
C04-017,L04,LATENT_DEFECT,0.04554361566109921,-1,1
C46-021,L46,NORMAL,-0.08766082178878809,1,0
C50-076,L50,NORMAL,-0.07378936117965873,1,0
C11-047,L11,NORMAL,-0.1087494948489936,1,0
C16-059,L16,NORMAL,-0.11713650259663433,1,0
C46-055,L46,NORMAL,-0.11177762038091715,1,0
C45-068,L45,NORMAL,-0.09117770674679754,1,0
C46-093,L46,NORMAL,-0.09744375628941249,1,0
C27-005,L27,LATENT_DEFECT,-0.011981879463193179,1,0
C19-060,L19,NORMAL,-0.12075135656922537,1,0
C44-027,L44,NORMAL,-0.12199861617358282,1,0
C38-032,L38,NORMAL,-0.11713779481996539,1,0
C17-098,L17,NORMAL,-0.10021548443605194,1,0
C06-026,L06,NORMAL,-0.11269549429219694,1,0
C32-075,L32,NORMAL,-0.11480272287982463,1,0
C29-100,L29,NORMAL,-0.054362928034664304,1,0
C39-086,L39,LATENT_DEFECT,0.03773910393524349,-1,1
C50-055,L50,NORMAL,-0.10103803356666174,1,0
C35-078,L35,NORMAL,-0.08296214867186424,1,0
C32-086,L32,NORMAL,-0.11508641271581893,1,0
C28-094,L28,NORMAL,-0.11811268838091843,1,0
C42-098,L42,NORMAL,-0.09337336934625573,1,0
C21-046,L21,NORMAL,-0.10259680073719624,1,0
C10-070,L10,NORMAL,-0.11677180552508987,1,0
C19-055,L19,NORMAL,-0.1265871678799505,1,0
C50-072,L50,NORMAL,-0.08629642651679098,1,0
C42-036,L42,NORMAL,-0.08715657797831866,1,0
C48-063,L48,NORMAL,-0.10211025324021167,1,0
C16-040,L16,NORMAL,-0.1301301931345114,1,0
C47-046,L47,NORMAL,-0.08373371899769128,1,0
C24-019,L24,NORMAL,-0.1107996714226564,1,0
C22-059,L22,NORMAL,-0.09331096606381456,1,0
C26-016,L26,NORMAL,-0.10149906838547346,1,0
C46-066,L46,NORMAL,-0.12454082945969014,1,0
C27-028,L27,NORMAL,-0.12177809216912727,1,0
C50-008,L50,LATENT_DEFECT,0.042356407734934876,-1,1
C25-001,L25,NORMAL,-0.12204040873038519,1,0
C48-044,L48,NORMAL,-0.10893245798159545,1,0
C43-049,L43,LATENT_DEFECT,0.03140336726298354,-1,1
C28-004,L28,NORMAL,-0.12059851414978212,1,0
C05-061,L05,NORMAL,-0.10439044080485316,1,0
C29-005,L29,NORMAL,-0.08165387928660506,1,0
C19-057,L19,NORMAL,-0.12185295024496168,1,0
C43-070,L43,NORMAL,-0.10584279579247591,1,0
C50-001,L50,NORMAL,-0.08962770005739928,1,0
C18-078,L18,NORMAL,-0.11731702486722428,1,0
C31-020,L31,NORMAL,-0.11840731714643771,1,0
C44-062,L44,NORMAL,-0.1134946058950233,1,0
C30-085,L30,NORMAL,-0.1192481674913583,1,0
C35-001,L35,LATENT_DEFECT,0.004548890568379038,-1,1
C04-099,L04,NORMAL,-0.10012395943802016,1,0
C47-099,L47,NORMAL,-0.10577214991221284,1,0
C40-058,L40,NORMAL,-0.11444291128125322,1,0
C06-054,L06,LATENT_DEFECT,-0.018167364551188947,1,0
C05-004,L05,NORMAL,-0.08455430600396824,1,0
C26-046,L26,NORMAL,-0.10404526711001838,1,0
C26-044,L26,NORMAL,-0.10638301547084217,1,0
C28-049,L28,NORMAL,-0.1079798234803182,1,0
C11-087,L11,NORMAL,-0.09808721738783582,1,0
C16-028,L16,NORMAL,-0.12876100720964767,1,0
C28-097,L28,NORMAL,-0.10544576905871839,1,0
C33-002,L33,LATENT_DEFECT,0.04749673020155187,-1,1
C33-100,L33,NORMAL,-0.1070917514181634,1,0
C10-004,L10,NORMAL,-0.10616132468827566,1,0
C22-055,L22,NORMAL,-0.09717583424859305,1,0
C35-056,L35,LATENT_DEFECT,0.01597501165730031,-1,1
C43-064,L43,NORMAL,-0.12009672261317461,1,0
C28-083,L28,NORMAL,-0.07287403337796816,1,0
C46-071,L46,NORMAL,-0.07544456677271627,1,0
C32-057,L32,NORMAL,-0.14056801640501398,1,0
C45-063,L45,NORMAL,-0.11736968630540023,1,0
C48-019,L48,NORMAL,-0.10755187347039857,1,0
C46-009,L46,NORMAL,-0.08385206467381734,1,0
C10-053,L10,NORMAL,-0.12539378322586953,1,0
C38-002,L38,NORMAL,-0.10879115823613827,1,0
C25-028,L25,NORMAL,-0.06256945957555915,1,0
C44-045,L44,NORMAL,-0.1239368360082696,1,0
C32-050,L32,NORMAL,-0.12547654289629606,1,0
C18-081,L18,OBVIOUS_FAILURE,0.19284176942507114,-1,1
C50-004,L50,NORMAL,-0.08056234246727811,1,0
C16-024,L16,NORMAL,-0.12427270469081181,1,0
C38-094,L38,NORMAL,-0.12425267585812022,1,0
C47-037,L47,NORMAL,-0.07921580810245449,1,0
C29-088,L29,NORMAL,-0.08329531508088678,1,0
C06-063,L06,NORMAL,-0.10987386047505276,1,0
C28-035,L28,NORMAL,-0.12859882951595752,1,0
C26-039,L26,NORMAL,-0.09656039977294667,1,0
C33-099,L33,NORMAL,-0.10975070673401227,1,0
C31-070,L31,NORMAL,-0.1220180678400285,1,0
C40-021,L40,NORMAL,-0.11501448304284195,1,0
C30-003,L30,NORMAL,-0.10552850033732103,1,0
C16-041,L16,NORMAL,-0.11159951719771527,1,0
C50-085,L50,NORMAL,-0.08110378312686095,1,0
C38-086,L38,NORMAL,-0.08569766468761586,1,0
C40-099,L40,NORMAL,-0.119566318326645,1,0
C48-002,L48,NORMAL,-0.06446470851670444,1,0
C31-060,L31,NORMAL,-0.11487834729990115,1,0
C44-077,L44,NORMAL,-0.13562533168737995,1,0
C10-089,L10,NORMAL,-0.11190765491905436,1,0
C30-044,L30,NORMAL,-0.1177484031065395,1,0
C29-035,L29,LATENT_DEFECT,0.013304252118287119,-1,1
C44-012,L44,NORMAL,-0.1319352055488685,1,0
C47-020,L47,NORMAL,-0.08986068761053673,1,0
C05-047,L05,NORMAL,-0.08998588009489988,1,0
C27-035,L27,NORMAL,-0.11925309715912563,1,0
C31-087,L31,NORMAL,-0.08782572557379476,1,0
C25-070,L25,NORMAL,-0.10190376164041415,1,0
C39-051,L39,NORMAL,-0.08705622850007849,1,0
C50-024,L50,NORMAL,-0.0896586461853569,1,0
C45-003,L45,NORMAL,-0.10188360708938432,1,0
C43-012,L43,NORMAL,-0.11763483034157779,1,0
C16-060,L16,NORMAL,-0.13217544895627575,1,0
C29-095,L29,NORMAL,-0.08965012432144809,1,0
C40-012,L40,LATENT_DEFECT,0.008972853497976274,-1,1
C05-087,L05,NORMAL,-0.06638007558558556,1,0
C22-048,L22,NORMAL,-0.08078985912510045,1,0
C16-009,L16,NORMAL,-0.12196372437358166,1,0
C33-092,L33,NORMAL,-0.12251387559018173,1,0
C42-100,L42,NORMAL,-0.0726964384351158,1,0
C31-031,L31,OBVIOUS_FAILURE,0.1443161549267381,-1,1
C45-030,L45,NORMAL,-0.12534824925321814,1,0
C05-098,L05,NORMAL,-0.06060693606440426,1,0
C44-032,L44,NORMAL,-0.08984777560239865,1,0
C38-028,L38,OBVIOUS_FAILURE,0.21063162105487265,-1,1
C06-094,L06,NORMAL,-0.09181399626264825,1,0
C17-067,L17,NORMAL,-0.12424826819056273,1,0
C10-001,L10,NORMAL,-0.12994711516660878,1,0
C05-023,L05,NORMAL,-0.05894633890474571,1,0
C06-003,L06,LATENT_DEFECT,-0.008737900661545839,1,0
C18-036,L18,NORMAL,-0.11784045517935099,1,0
C35-095,L35,NORMAL,-0.10393967677521682,1,0
C26-040,L26,NORMAL,-0.07757486100207811,1,0
C29-034,L29,NORMAL,-0.056041109033191094,1,0
C28-096,L28,LATENT_DEFECT,-0.031230368102902417,1,0
C50-015,L50,NORMAL,-0.08397481256506589,1,0
C29-008,L29,NORMAL,-0.10091626318735042,1,0
C48-099,L48,NORMAL,-0.11658449807002164,1,0
C22-054,L22,NORMAL,-0.1008692803915675,1,0
C28-062,L28,NORMAL,-0.1270778469919876,1,0
C39-033,L39,NORMAL,-0.07524546059457055,1,0
C29-060,L29,NORMAL,-0.10392255464283173,1,0
C18-055,L18,NORMAL,-0.12321126658929576,1,0
C27-090,L27,NORMAL,-0.09137829575866702,1,0
C35-068,L35,NORMAL,-0.07714260254196947,1,0
C16-042,L16,NORMAL,-0.13103122175941084,1,0
C04-002,L04,NORMAL,-0.09023368058578746,1,0
C33-061,L33,NORMAL,-0.11062552424484479,1,0
C16-099,L16,NORMAL,-0.12378944064823699,1,0
C50-025,L50,NORMAL,-0.10248422108413063,1,0
C44-100,L44,NORMAL,-0.09259922763830808,1,0
C28-037,L28,OBVIOUS_FAILURE,0.2268268655649377,-1,1
C46-085,L46,NORMAL,-0.11050390050851544,1,0
C24-092,L24,NORMAL,-0.10213653078362561,1,0
C48-032,L48,NORMAL,-0.1074760662077166,1,0
C39-090,L39,NORMAL,-0.07983592233980563,1,0
C27-021,L27,NORMAL,-0.1165879139467334,1,0
C30-054,L30,NORMAL,-0.10780549837953274,1,0
C22-037,L22,OBVIOUS_FAILURE,0.13276102144800683,-1,1
C48-083,L48,NORMAL,-0.12634881146879018,1,0
C28-032,L28,NORMAL,-0.11888342932895496,1,0
C31-099,L31,OBVIOUS_FAILURE,0.14835942501651422,-1,1
C16-064,L16,NORMAL,-0.12429165097994,1,0
C16-084,L16,NORMAL,-0.10122806996369565,1,0
C24-058,L24,NORMAL,-0.10486621283040332,1,0
C08-018,L08,NORMAL,-0.09402752940454778,1,0
C16-049,L16,NORMAL,-0.12470949097309131,1,0
C26-035,L26,NORMAL,-0.103016559974065,1,0
C26-080,L26,NORMAL,-0.07546757924718756,1,0
C17-010,L17,NORMAL,-0.12665965021348363,1,0
C24-083,L24,NORMAL,-0.12033538961111584,1,0
C29-069,L29,NORMAL,-0.0662024093013781,1,0
C19-073,L19,NORMAL,-0.1092733245683864,1,0
C41-076,L41,NORMAL,-0.11977002795523278,1,0
C41-081,L41,NORMAL,-0.10360807996641036,1,0
C25-007,L25,NORMAL,-0.10677906841227447,1,0
C26-001,L26,NORMAL,-0.1049523596732913,1,0
C26-009,L26,NORMAL,-0.1035376709325348,1,0
C47-097,L47,LATENT_DEFECT,0.04006534592313726,-1,1
C35-038,L35,NORMAL,-0.08507472574088037,1,0
C26-097,L26,NORMAL,-0.08864047648735185,1,0
C32-039,L32,NORMAL,-0.10572474779547902,1,0
C27-030,L27,NORMAL,-0.1013083579483477,1,0
C28-064,L28,NORMAL,-0.10115137025395887,1,0
C25-055,L25,NORMAL,-0.04241583759757367,1,0
C50-011,L50,NORMAL,-0.030189005269392444,1,0
C50-034,L50,NORMAL,-0.10263693474430174,1,0
C28-044,L28,NORMAL,-0.10137855503091936,1,0
C21-052,L21,NORMAL,-0.05294529704794987,1,0
C17-096,L17,NORMAL,-0.07797547451844955,1,0
C41-094,L41,NORMAL,-0.12420239889555135,1,0
C45-061,L45,LATENT_DEFECT,0.020091440074895717,-1,1
C27-098,L27,NORMAL,-0.13536312485077429,1,0
C41-005,L41,NORMAL,-0.10390727849786319,1,0
C42-030,L42,NORMAL,-0.09568579257624699,1,0
C41-026,L41,NORMAL,-0.1143223639340415,1,0
C30-020,L30,NORMAL,-0.1334384119309392,1,0
C46-058,L46,NORMAL,-0.09139323426875018,1,0
C48-015,L48,NORMAL,-0.12519976013094547,1,0
C29-023,L29,NORMAL,-0.08572467486260038,1,0
C22-084,L22,NORMAL,-0.0879874177172863,1,0
C40-073,L40,NORMAL,-0.09587622797289447,1,0
C21-060,L21,NORMAL,-0.11284633945301986,1,0
C11-041,L11,NORMAL,-0.08646887864443303,1,0
C47-043,L47,LATENT_DEFECT,0.028910526875284726,-1,1
C28-079,L28,NORMAL,-0.11877448803597496,1,0
C42-097,L42,NORMAL,-0.10219614457543802,1,0
C48-072,L48,NORMAL,-0.12607013027255037,1,0
C40-033,L40,NORMAL,-0.08610100514051866,1,0
C29-058,L29,LATENT_DEFECT,0.04328041297085572,-1,1
C31-024,L31,NORMAL,-0.1329354018773256,1,0
C04-096,L04,NORMAL,-0.13079633632070553,1,0
C21-021,L21,NORMAL,-0.09570825680227257,1,0
C11-064,L11,NORMAL,-0.11316906001233745,1,0
C48-013,L48,NORMAL,-0.09378896651940549,1,0
C42-091,L42,LATENT_DEFECT,0.03208215918374713,-1,1
C18-064,L18,NORMAL,-0.0932849008039896,1,0
C26-085,L26,LATENT_DEFECT,0.028364789080344566,-1,1
C44-040,L44,NORMAL,-0.1315340776998763,1,0
C30-082,L30,NORMAL,-0.10941304787696615,1,0
C21-039,L21,LATENT_DEFECT,0.0674388698138807,-1,1
C06-007,L06,LATENT_DEFECT,-0.008930561041807006,1,0
C08-093,L08,NORMAL,-0.056681711503237864,1,0
C43-043,L43,NORMAL,-0.1169919959274957,1,0
C18-071,L18,NORMAL,-0.09338709196675643,1,0
C08-098,L08,NORMAL,-0.047267033097430966,1,0
C43-015,L43,NORMAL,-0.12455206787849121,1,0
C48-061,L48,NORMAL,-0.11090893533734136,1,0
C47-090,L47,LATENT_DEFECT,0.10191851572802024,-1,1
C21-029,L21,LATENT_DEFECT,0.03317214197265661,-1,1
C41-091,L41,OBVIOUS_FAILURE,0.2578876153956585,-1,1
C26-086,L26,NORMAL,-0.037164992208536696,1,0
C41-061,L41,NORMAL,-0.115965337478039,1,0
C19-061,L19,NORMAL,-0.1359950496556217,1,0
C27-071,L27,NORMAL,-0.13501022010117347,1,0
C42-074,L42,NORMAL,-0.10891640776548095,1,0
C30-096,L30,NORMAL,-0.10971142290182306,1,0
C42-032,L42,NORMAL,-0.07233016528591746,1,0
C33-047,L33,NORMAL,-0.10743920107461408,1,0
C18-005,L18,NORMAL,-0.11743863717034536,1,0
C29-052,L29,NORMAL,-0.1157242719487851,1,0
C39-055,L39,NORMAL,-0.0757542528980844,1,0
C11-003,L11,NORMAL,-0.09711651693725293,1,0
C46-020,L46,NORMAL,-0.12878718196418426,1,0
C46-005,L46,NORMAL,-0.09330905069843992,1,0
C44-078,L44,LATENT_DEFECT,0.009376426744873823,-1,1
C17-080,L17,NORMAL,-0.05793900195073781,1,0
C30-064,L30,NORMAL,-0.131531202446456,1,0
C06-001,L06,NORMAL,-0.09979515766636055,1,0
C33-083,L33,NORMAL,-0.07967771422840686,1,0
C45-100,L45,NORMAL,-0.08737604315833736,1,0
C32-089,L32,NORMAL,-0.06402332905918834,1,0
C45-066,L45,NORMAL,-0.10872094082115191,1,0
C35-079,L35,NORMAL,-0.1082299433262724,1,0
C29-097,L29,NORMAL,-0.07201394549762347,1,0
C08-079,L08,NORMAL,-0.07079081796311099,1,0
C38-037,L38,OBVIOUS_FAILURE,0.2085787733857335,-1,1
C10-019,L10,OBVIOUS_FAILURE,0.255720402071715,-1,1
C28-099,L28,NORMAL,-0.09002221030822305,1,0
C08-092,L08,NORMAL,-0.05758047255519366,1,0
C41-041,L41,NORMAL,-0.09610957667547687,1,0
C27-023,L27,NORMAL,-0.11126627256056776,1,0
C22-063,L22,NORMAL,-0.11446735890001636,1,0
C46-035,L46,NORMAL,-0.10078154749609314,1,0
C26-096,L26,NORMAL,-0.07326178619490326,1,0
C41-096,L41,OBVIOUS_FAILURE,0.1633510605446873,-1,1
C32-028,L32,LATENT_DEFECT,0.03704215422068835,-1,1
C22-053,L22,NORMAL,-0.10962370861474519,1,0
C25-068,L25,NORMAL,-0.09142359671021177,1,0
C40-069,L40,NORMAL,-0.1167964167893632,1,0
C04-065,L04,NORMAL,-0.08947884175630133,1,0
C32-063,L32,NORMAL,-0.12767216163787554,1,0
C22-081,L22,LATENT_DEFECT,0.044130417265593636,-1,1
C46-013,L46,NORMAL,-0.07355696585039972,1,0
C10-093,L10,OBVIOUS_FAILURE,0.12247559150314724,-1,1
C08-080,L08,NORMAL,-0.08058137935315646,1,0
C35-036,L35,LATENT_DEFECT,-0.016904769733695035,1,0
C17-064,L17,NORMAL,-0.09696554011921404,1,0
C35-065,L35,NORMAL,-0.10123465450688762,1,0
C17-092,L17,NORMAL,-0.06718092885989019,1,0
C21-077,L21,LATENT_DEFECT,0.014709812302464598,-1,1
C18-079,L18,NORMAL,-0.0977456449202318,1,0
C08-038,L08,NORMAL,-0.05186117256456152,1,0
C42-068,L42,NORMAL,-0.08500809852329355,1,0
